-1.0 -1.0 0
-0.29289321881345254 -1.0 0
0.4142135623730949 -1.0 0
1.1213203435596424 -1.0 0
-1.0 -0.29289321881345254 0
-0.29289321881345254 -0.29289321881345254 0
0.4142135623730949 -0.29289321881345254 0
1.1213203435596424 -0.29289321881345254 0
-1.0 0.4142135623730949 0
-0.29289321881345254 0.4142135623730949 0
0.4142135623730949 0.4142135623730949 0
1.1213203435596424 0.4142135623730949 0
-1.0 1.1213203435596424 0
-0.29289321881345254 1.1213203435596424 0
0.4142135623730949 1.1213203435596424 0
1.1213203435596424 1.1213203435596424 0
